longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,distance_LA,distance_SF,ratio_population_households,ratio_rooms_bedrooms
-120.65,36.98,26.0,1787.0,364.0,1548.0,362.0,1.7188,49500.0,INLAND,391.64813735554236,179.5999312046152,4.276243093922652,4.90934065934066
-120.63,36.98,20.0,2380.0,489.0,1581.0,505.0,2.0595,61300.0,INLAND,390.6450919771387,181.1402992471283,3.130693069306931,4.867075664621677
-120.64,36.99,23.0,2363.0,449.0,1168.0,410.0,2.2794,75700.0,INLAND,392.0641529114645,179.8181978391034,2.848780487804878,5.262806236080178
-120.62,36.99,32.0,2455.0,508.0,1344.0,492.0,1.9732,69400.0,INLAND,391.0664887903898,181.36511653096753,2.731707317073171,4.832677165354331
-120.67,37.37,18.0,164.0,30.0,104.0,32.0,1.6607,87500.0,INLAND,429.01481141279686,160.61550786123422,3.25,5.466666666666667
-121.16,41.78,42.0,2918.0,576.0,1182.0,440.0,2.1434,44000.0,INLAND,896.4032382853652,458.14850088290405,2.6863636363636365,5.065972222222222
-121.18,41.31,22.0,2124.0,432.0,829.0,313.0,2.4519,57500.0,INLAND,847.2363243577403,407.1826774881684,2.648562300319489,4.916666666666667
-120.87,41.54,21.0,1091.0,208.0,660.0,188.0,2.2321,34600.0,INLAND,863.8638613018544,439.14388316333014,3.5106382978723403,5.2451923076923075
-120.51,41.35,16.0,2843.0,564.0,892.0,386.0,2.5074,69100.0,INLAND,835.5202306264722,429.87749359262244,2.3108808290155443,5.040780141843972
-120.48,41.82,20.0,1367.0,284.0,429.0,181.0,2.0227,47500.0,INLAND,885.6273747408977,479.3009323306314,2.3701657458563536,4.813380281690141
-120.08,41.79,34.0,1355.0,262.0,434.0,178.0,2.0903,56100.0,INLAND,875.2838707511253,489.11410603680935,2.438202247191011,5.17175572519084
-120.12,41.4,33.0,2820.0,515.0,976.0,403.0,2.6062,52600.0,INLAND,833.4693842236619,448.62676956194383,2.4218362282878414,5.475728155339806
-120.55,41.61,22.0,9047.0,1831.0,4276.0,1622.0,2.0802,47900.0,INLAND,864.3520565170552,455.4189535343029,2.636251541307028,4.941015838339705
-119.54,38.51,14.0,1250.0,272.0,721.0,234.0,2.35,95700.0,INLAND,509.1005728301654,264.7310916896747,3.0811965811965814,4.595588235294118
-119.44,38.53,20.0,1963.0,434.0,682.0,273.0,1.5817,97800.0,INLAND,509.3033168623668,273.700843138693,2.498168498168498,4.523041474654378
-119.3,38.26,19.0,3325.0,660.0,750.0,286.0,2.9509,114800.0,INLAND,477.3855840514276,278.52468635657925,2.6223776223776225,5.037878787878788
-118.98,38.03,15.0,991.0,277.0,419.0,170.0,3.5469,82500.0,INLAND,447.22931346797907,303.0842373845165,2.4647058823529413,3.577617328519856
-119.07,37.8,12.0,1736.0,352.0,330.0,123.0,3.5294,160700.0,INLAND,423.3163829417757,294.33156161041524,2.682926829268293,4.931818181818182
-119.08,37.78,17.0,1631.0,335.0,285.0,128.0,2.7656,130000.0,INLAND,421.2888926588963,293.4799938724369,2.2265625,4.86865671641791
-118.45,37.7,15.0,2199.0,453.0,899.0,347.0,2.35,107800.0,INLAND,406.0383345115658,349.1263778444034,2.590778097982709,4.854304635761589
-118.74,37.58,20.0,3301.0,779.0,1085.0,448.0,3.7315,159300.0,INLAND,394.81200376168107,324.51733176032184,2.421875,4.2374839537869065
-118.96,37.64,11.0,3934.0,697.0,901.0,345.0,4.2381,242700.0,INLAND,404.12767485794706,304.6813941348711,2.6115942028985506,5.644189383070302
-119.02,37.64,14.0,5919.0,1278.0,265.0,112.0,3.2431,221400.0,INLAND,405.02609669782817,299.410525757459,2.3660714285714284,4.631455399061033
-118.98,37.65,18.0,1795.0,416.0,483.0,208.0,4.5375,169800.0,INLAND,405.515559946587,302.85101325653164,2.3221153846153846,4.314903846153846
-118.99,37.65,20.0,2474.0,625.0,338.0,141.0,5.01,195500.0,INLAND,405.66390291677794,301.9724374674001,2.397163120567376,3.9584
-118.98,37.64,17.0,3769.0,908.0,1160.0,453.0,3.05,188900.0,INLAND,404.41934228696806,302.92441624256634,2.5607064017660046,4.150881057268722
-118.97,37.64,13.0,1907.0,544.0,575.0,234.0,3.0685,162500.0,INLAND,404.27253096698763,303.8029025155654,2.4572649572649574,3.505514705882353
-118.97,37.64,14.0,2284.0,622.0,342.0,137.0,3.0921,87500.0,INLAND,404.27253096698763,303.8029025155654,2.4963503649635035,3.672025723472669
-118.97,37.64,14.0,1847.0,439.0,238.0,98.0,3.6042,137500.0,INLAND,404.27253096698763,303.8029025155654,2.4285714285714284,4.207289293849659
-118.99,37.63,10.0,7744.0,1573.0,483.0,224.0,3.2917,231800.0,INLAND,403.47239872689113,302.1235048421379,2.15625,4.923076923076923
-121.64,36.72,17.0,4203.0,816.0,2900.0,827.0,4.1742,159900.0,<1H OCEAN,427.48038951605974,136.08467424665037,3.506650544135429,5.150735294117647
-121.63,36.71,19.0,5015.0,1013.0,3251.0,940.0,3.9818,152900.0,<1H OCEAN,426.0703999206323,137.49432230550667,3.4585106382978723,4.950641658440277
-121.62,36.71,24.0,4195.0,706.0,2200.0,647.0,4.3451,177800.0,<1H OCEAN,425.4180487177828,137.946280298502,3.400309119010819,5.941926345609065
-121.62,36.74,30.0,1337.0,253.0,838.0,247.0,5.0374,165400.0,<1H OCEAN,427.7002603813412,135.08630058096986,3.3927125506072873,5.284584980237154
-121.64,36.7,32.0,4089.0,735.0,2927.0,713.0,4.1675,142500.0,<1H OCEAN,425.96852241916815,138.0107617115033,4.105189340813464,5.563265306122449
-121.65,36.7,29.0,4964.0,1056.0,2773.0,1036.0,3.0827,148100.0,<1H OCEAN,426.62396447615004,137.5703486281673,2.6766409266409266,4.700757575757576
-121.66,36.71,27.0,4131.0,886.0,2002.0,815.0,3.2929,157500.0,<1H OCEAN,428.03299745831885,136.16397415606423,2.456441717791411,4.662528216704289
-121.66,36.7,33.0,3252.0,630.0,2010.0,641.0,3.4222,158100.0,<1H OCEAN,427.2803229199032,137.13423530317814,3.135725429017161,5.161904761904762
-121.65,36.69,21.0,7884.0,2011.0,4907.0,1919.0,2.7367,160300.0,<1H OCEAN,425.87161672089894,138.53974138503787,2.5570609692548203,3.9204375932371955
-121.64,36.68,16.0,6568.0,1603.0,6012.0,1565.0,2.3463,156100.0,<1H OCEAN,424.46291269642336,139.94567946056898,3.8415335463258784,4.09731752963194
-121.63,36.68,24.0,2591.0,739.0,3243.0,702.0,2.1766,108500.0,<1H OCEAN,423.8058984925862,140.3843373468911,4.619658119658119,3.506089309878214
-121.61,36.68,37.0,3149.0,833.0,3456.0,788.0,2.8542,127600.0,<1H OCEAN,422.49463727472624,141.27421184547885,4.385786802030457,3.78031212484994
-121.62,36.68,43.0,2534.0,592.0,2448.0,603.0,2.4884,130500.0,<1H OCEAN,423.1498052529464,140.8271946408622,4.059701492537314,4.280405405405405
-121.61,36.69,19.0,9899.0,2617.0,11272.0,2528.0,2.0244,118500.0,<1H OCEAN,423.2504038638405,140.3146682803762,4.458860759493671,3.7825754680932366
-121.61,36.67,39.0,3260.0,821.0,3130.0,793.0,2.5224,119200.0,<1H OCEAN,421.7404457587708,142.23597466900307,3.9470365699873895,3.9707673568818516
-121.62,36.67,45.0,1827.0,408.0,1507.0,410.0,2.8942,129000.0,<1H OCEAN,422.3968670753484,141.7919312771582,3.675609756097561,4.477941176470588
-121.62,36.67,31.0,2697.0,690.0,2220.0,665.0,2.5329,135200.0,<1H OCEAN,422.3968670753484,141.7919312771582,3.338345864661654,3.908695652173913
-121.63,36.67,34.0,2486.0,560.0,2443.0,557.0,2.5263,130400.0,<1H OCEAN,423.0542116591244,141.35203879022498,4.3859964093357275,4.439285714285714
-121.64,36.67,28.0,256.0,66.0,214.0,60.0,3.0197,137500.0,<1H OCEAN,423.71247520635046,140.91633608623818,3.566666666666667,3.878787878787879
-121.63,36.65,44.0,309.0,121.0,315.0,80.0,1.6071,112500.0,<1H OCEAN,421.5556089856464,143.29372128432814,3.9375,2.553719008264463
-121.64,36.66,24.0,3174.0,506.0,1466.0,535.0,5.2285,248100.0,<1H OCEAN,422.9636271704563,141.88906624292096,2.7401869158878505,6.2727272727272725
-121.65,36.66,30.0,3745.0,767.0,1762.0,748.0,3.2355,214200.0,<1H OCEAN,423.62405465812117,141.46050305248406,2.355614973262032,4.882659713168188
-121.65,36.66,42.0,4261.0,840.0,2013.0,801.0,3.5288,221000.0,<1H OCEAN,423.62405465812117,141.46050305248406,2.51310861423221,5.072619047619048
-121.65,36.67,52.0,2351.0,459.0,1169.0,439.0,2.8924,169600.0,<1H OCEAN,424.3716534339677,140.48486215292567,2.662870159453303,5.122004357298475
-121.65,36.67,28.0,1926.0,556.0,1717.0,535.0,1.9385,123200.0,<1H OCEAN,424.3716534339677,140.48486215292567,3.209345794392523,3.464028776978417
-121.66,36.68,10.0,913.0,265.0,508.0,251.0,0.9914,147500.0,<1H OCEAN,425.7796869104155,139.08112048797358,2.0239043824701195,3.4452830188679244
-121.66,36.67,40.0,2878.0,592.0,1444.0,564.0,3.1439,192300.0,<1H OCEAN,425.0317420795387,140.057656077697,2.5602836879432624,4.861486486486487
-121.66,36.67,40.0,2497.0,520.0,1275.0,508.0,3.1071,193100.0,<1H OCEAN,425.0317420795387,140.057656077697,2.5098425196850394,4.801923076923077
-121.67,36.66,19.0,9371.0,1980.0,4259.0,1882.0,3.6875,189700.0,<1H OCEAN,424.9476305278604,140.61618538386836,2.263018065887354,4.732828282828283
-121.67,36.67,24.0,3071.0,544.0,1477.0,560.0,3.9219,222500.0,<1H OCEAN,425.6927369011966,139.63475703728037,2.6375,5.645220588235294
-121.68,36.67,26.0,5745.0,1017.0,2780.0,996.0,5.0,202300.0,<1H OCEAN,426.35463367755193,139.216204287043,2.791164658634538,5.648967551622419
-121.67,36.68,38.0,5561.0,1292.0,3523.0,1253.0,2.8289,168300.0,<1H OCEAN,426.4394384285579,138.65529895404367,2.8116520351157224,4.304179566563468
-121.66,36.69,6.0,10613.0,2485.0,7249.0,2375.0,3.7912,168900.0,<1H OCEAN,426.5292166374132,138.10663234711004,3.0522105263157893,4.270824949698189
-121.79,36.85,28.0,1049.0,235.0,705.0,208.0,2.7321,150000.0,NEAR OCEAN,447.10825505090884,116.94380063837062,3.389423076923077,4.463829787234043
-121.77,36.87,37.0,424.0,65.0,266.0,64.0,3.3472,293800.0,NEAR OCEAN,447.3349556985277,115.85558355967132,4.15625,6.523076923076923
-121.73,36.9,23.0,2392.0,721.0,3074.0,718.0,2.5195,136900.0,<1H OCEAN,447.0710319505527,114.80229150179757,4.281337047353761,3.3176144244105408
-121.71,36.9,16.0,1680.0,285.0,1103.0,275.0,4.6125,253800.0,<1H OCEAN,445.794952653027,115.75068504053581,4.010909090909091,5.894736842105263
-121.68,36.9,13.0,833.0,130.0,405.0,127.0,5.2729,322900.0,<1H OCEAN,443.88779411249624,117.20890180572867,3.188976377952756,6.407692307692308
-121.66,36.89,15.0,2608.0,458.0,1531.0,457.0,5.5148,253500.0,<1H OCEAN,441.8400934746282,119.12346716807939,3.350109409190372,5.6943231441048034
-121.76,36.83,28.0,1445.0,268.0,1017.0,284.0,3.6693,211000.0,<1H OCEAN,443.6392640585041,120.17290583647853,3.5809859154929575,5.391791044776119
-121.73,36.86,28.0,827.0,178.0,703.0,144.0,4.4271,175700.0,<1H OCEAN,443.9892876245927,118.6032733993591,4.881944444444445,4.646067415730337
-121.71,36.88,19.0,2528.0,554.0,2332.0,492.0,3.7766,177000.0,<1H OCEAN,444.246436277589,117.63043127672587,4.739837398373984,4.563176895306859
-121.73,36.85,22.0,1304.0,278.0,887.0,227.0,3.6607,206300.0,<1H OCEAN,443.2224716990935,119.56049101697783,3.907488986784141,4.690647482014389
-121.7,36.84,19.0,2511.0,465.0,1551.0,450.0,4.9107,231900.0,<1H OCEAN,440.52286593719634,121.88415311005652,3.4466666666666668,5.4
-121.65,36.85,20.0,2606.0,424.0,1361.0,426.0,4.5787,245100.0,<1H OCEAN,438.09257863099367,123.31847524438392,3.1948356807511735,6.14622641509434
-121.69,36.8,19.0,2164.0,410.0,1309.0,426.0,3.338,185300.0,<1H OCEAN,436.81401822345225,126.1579272158223,3.072769953051643,5.278048780487805
-121.74,36.79,16.0,3841.0,620.0,1799.0,611.0,4.3814,245300.0,<1H OCEAN,439.30516045296656,124.92937559998089,2.944353518821604,6.195161290322581
-121.72,36.81,18.0,1984.0,379.0,1078.0,359.0,3.2969,229900.0,<1H OCEAN,439.52064108512604,123.85480138775,3.002785515320334,5.2348284960422165
-121.69,36.81,18.0,2837.0,522.0,1454.0,458.0,4.5272,221000.0,<1H OCEAN,437.57828058324037,125.20154021891092,3.1746724890829694,5.434865900383142
-121.66,36.82,17.0,3921.0,654.0,1895.0,641.0,5.0092,238700.0,<1H OCEAN,436.4135895168269,125.64614528241928,2.9563182527301093,5.995412844036697
-121.64,36.82,18.0,1819.0,283.0,919.0,295.0,4.1696,222500.0,<1H OCEAN,435.1312933303241,126.60073329093076,3.1152542372881356,6.427561837455831
-121.76,36.75,21.0,1141.0,257.0,671.0,195.0,3.8424,155700.0,<1H OCEAN,437.6110303156897,128.0373985531199,3.4410256410256412,4.439688715953308
-121.7,36.77,21.0,2294.0,478.0,1306.0,430.0,3.0347,227200.0,<1H OCEAN,435.18162453993693,128.60179173406894,3.0372093023255813,4.799163179916318
-121.76,36.77,27.0,1608.0,503.0,2031.0,498.0,2.3384,121000.0,<1H OCEAN,439.10896730258264,126.05842546518538,4.078313253012048,3.1968190854870775
-121.75,36.77,25.0,1851.0,418.0,1678.0,390.0,3.2937,135300.0,<1H OCEAN,438.4521753073294,126.47039671440929,4.302564102564102,4.42822966507177
-121.75,36.76,32.0,1740.0,399.0,1563.0,389.0,2.7694,132400.0,<1H OCEAN,437.70122846976216,127.45572925840852,4.017994858611825,4.360902255639098
-121.64,36.74,30.0,2628.0,444.0,1372.0,432.0,4.1696,175000.0,<1H OCEAN,428.99844783067584,134.16779736421452,3.175925925925926,5.918918918918919
-121.64,36.8,18.0,5915.0,1000.0,2975.0,975.0,4.5812,255200.0,<1H OCEAN,433.589118463606,128.47654304405899,3.051282051282051,5.915
-121.6,36.81,18.0,1575.0,230.0,751.0,219.0,5.2203,286500.0,<1H OCEAN,431.80132540192676,129.48426067015717,3.4292237442922375,6.8478260869565215
-121.65,36.77,15.0,2191.0,358.0,1150.0,330.0,4.7969,227500.0,<1H OCEAN,431.9337948522793,130.84809710903386,3.484848484848485,6.120111731843576
-121.68,36.72,12.0,19234.0,4492.0,12153.0,4372.0,3.2652,152800.0,<1H OCEAN,430.097738642859,134.32456430143282,2.7797346752058556,4.281834372217276
-121.7,36.67,37.0,641.0,129.0,458.0,142.0,3.3456,252600.0,<1H OCEAN,427.68111631085566,138.39229500513778,3.2253521126760565,4.9689922480620154
-121.62,36.63,52.0,1437.0,298.0,836.0,257.0,3.6286,165500.0,<1H OCEAN,419.4010548341107,145.67186240182042,3.252918287937743,4.822147651006712
-121.54,36.7,12.0,6758.0,1241.0,3918.0,1100.0,3.525,201700.0,<1H OCEAN,419.46544670225416,142.6424240651346,3.561818181818182,5.445608380338436
-121.62,36.69,11.0,4712.0,1098.0,5982.0,1105.0,2.5986,135700.0,<1H OCEAN,423.9043205163438,139.8646434507276,5.4135746606334845,4.29143897996357
-121.62,36.69,12.0,512.0,144.0,767.0,149.0,2.2667,72900.0,<1H OCEAN,423.9043205163438,139.8646434507276,5.147651006711409,3.5555555555555554
-121.69,36.62,19.0,1907.0,323.0,681.0,270.0,6.0332,244900.0,<1H OCEAN,423.32047374842284,143.75608667918524,2.522222222222222,5.904024767801857
-121.7,36.6,19.0,3562.0,530.0,1607.0,505.0,5.0162,283100.0,<1H OCEAN,422.5255182918684,145.35942463507212,3.1821782178217823,6.720754716981132
-121.67,36.58,11.0,5892.0,837.0,2327.0,812.0,6.1551,291800.0,<1H OCEAN,419.0452223500998,148.53383862398107,2.8657635467980294,7.039426523297491
-121.59,36.55,34.0,737.0,140.0,362.0,138.0,5.1788,270000.0,<1H OCEAN,411.4756133292969,154.76863718846997,2.6231884057971016,5.264285714285714
-121.7,36.55,21.0,3905.0,583.0,1528.0,586.0,7.6245,336600.0,<1H OCEAN,418.89257837013486,150.38497997648153,2.6075085324232083,6.69811320754717
-121.69,36.52,15.0,4037.0,586.0,1596.0,557.0,8.0922,390100.0,<1H OCEAN,416.0507343458917,153.78844154477162,2.865350089766607,6.889078498293515
-121.43,36.5,14.0,1835.0,468.0,1867.0,461.0,2.3879,129800.0,<1H OCEAN,397.1207910533449,166.69943748892786,4.049891540130152,3.9209401709401708
-121.44,36.51,31.0,1636.0,380.0,1468.0,339.0,3.2219,114700.0,<1H OCEAN,398.5303826065808,165.28460242400644,4.330383480825959,4.3052631578947365
-121.45,36.51,29.0,1045.0,311.0,1245.0,273.0,1.775,112500.0,<1H OCEAN,399.19132631362226,164.8208316365709,4.56043956043956,3.360128617363344
-121.42,36.57,13.0,2685.0,621.0,2474.0,573.0,2.8775,134100.0,<1H OCEAN,401.75221392684256,160.59724154635026,4.317626527050611,4.323671497584541
-121.48,36.49,28.0,1006.0,228.0,738.0,193.0,1.9722,210700.0,<1H OCEAN,399.6956358045612,165.37353139321667,3.8238341968911915,4.412280701754386
-121.74,36.49,33.0,2952.0,565.0,1264.0,517.0,4.4209,274600.0,<1H OCEAN,417.3428039723087,155.05196474717644,2.4448742746615086,5.2247787610619465
-121.73,36.5,27.0,3184.0,520.0,1121.0,493.0,5.6383,377000.0,<1H OCEAN,417.3622626715772,154.3751165150906,2.2738336713995944,6.123076923076923
-121.74,36.47,28.0,1973.0,343.0,970.0,349.0,4.25,279100.0,<1H OCEAN,415.9324620220398,157.10662592072887,2.7793696275071635,5.752186588921282
-121.7,36.48,19.0,2150.0,479.0,1052.0,428.0,3.5039,288400.0,<1H OCEAN,413.87826223917443,157.4810808682056,2.457943925233645,4.488517745302714
-121.62,36.43,20.0,1335.0,290.0,717.0,243.0,4.7891,230600.0,<1H OCEAN,404.82208108928006,165.50061327513296,2.950617283950617,4.603448275862069
-121.66,36.37,9.0,1580.0,287.0,465.0,208.0,6.1668,405800.0,<1H OCEAN,403.37343307432224,170.12834693906655,2.235576923076923,5.505226480836237
-121.31,36.42,21.0,2740.0,615.0,2630.0,564.0,2.6629,102700.0,<1H OCEAN,383.1977364902294,179.9412762968549,4.663120567375887,4.455284552845528
-121.32,36.42,20.0,1054.0,269.0,1219.0,273.0,3.0437,76600.0,<1H OCEAN,383.85795194132686,179.45791236741837,4.465201465201465,3.9182156133828996
-121.32,36.43,22.0,2927.0,637.0,2546.0,618.0,2.7153,114300.0,<1H OCEAN,384.60865408588023,178.52195127522086,4.119741100323624,4.594976452119309
-121.33,36.43,40.0,622.0,194.0,902.0,196.0,2.625,109100.0,<1H OCEAN,385.268507580371,178.03921415782534,4.6020408163265305,3.2061855670103094
-121.4,36.38,39.0,2288.0,529.0,1449.0,410.0,3.3289,190600.0,<1H OCEAN,386.2342235773758,179.54457773855304,3.5341463414634147,4.325141776937619
-121.23,36.33,23.0,2095.0,536.0,1858.0,457.0,3.0543,92400.0,<1H OCEAN,371.16378590189834,192.2340115644699,4.065645514223195,3.908582089552239
-121.25,36.32,12.0,4776.0,1082.0,4601.0,1066.0,2.9184,100500.0,<1H OCEAN,371.7514996627129,192.20403420855382,4.316135084427767,4.414048059149723
-121.26,36.32,30.0,146.0,41.0,164.0,40.0,2.3,206300.0,<1H OCEAN,372.419570446085,191.72635362470837,4.1,3.5609756097560976
-121.24,36.33,13.0,1642.0,418.0,1534.0,388.0,3.1222,125500.0,<1H OCEAN,371.8283901604022,191.74825549527185,3.9536082474226806,3.9282296650717705
-121.24,36.34,33.0,1691.0,308.0,792.0,262.0,2.6648,164600.0,<1H OCEAN,372.57416141662435,190.8137779024949,3.0229007633587788,5.490259740259741
-121.12,36.21,16.0,1720.0,473.0,1427.0,291.0,2.1107,76200.0,<1H OCEAN,354.91103746987466,208.79665710582645,4.903780068728523,3.6363636363636362
-121.13,36.21,27.0,1476.0,352.0,1156.0,358.0,3.1929,137900.0,<1H OCEAN,355.58150391093557,208.30718501161653,3.2290502793296088,4.193181818181818
-121.13,36.21,30.0,1484.0,414.0,1200.0,351.0,1.7548,95800.0,<1H OCEAN,355.58150391093557,208.30718501161653,3.4188034188034186,3.5845410628019323
-121.13,36.21,34.0,2504.0,550.0,1810.0,547.0,3.4821,113700.0,<1H OCEAN,355.58150391093557,208.30718501161653,3.3089579524680075,4.552727272727273
-121.13,36.2,16.0,1868.0,443.0,1323.0,436.0,2.9559,163200.0,<1H OCEAN,354.84434197294416,209.24101036725713,3.0344036697247705,4.216704288939052
-121.02,36.24,12.0,2198.0,507.0,1971.0,502.0,2.6801,100000.0,<1H OCEAN,350.53816127855697,211.11269960784207,3.9262948207171315,4.335305719921105
-121.2,36.14,12.0,3738.0,710.0,2337.0,664.0,3.9647,135000.0,<1H OCEAN,355.25764358603783,211.62941474592506,3.519578313253012,5.264788732394366
-121.39,36.16,28.0,1057.0,249.0,288.0,130.0,3.0526,146900.0,NEAR OCEAN,369.88928892101654,201.51556988192533,2.2153846153846155,4.244979919678715
-121.32,35.95,31.0,372.0,68.0,479.0,67.0,3.5547,200000.0,NEAR OCEAN,350.74302183407576,225.25965601084457,7.149253731343284,5.470588235294118
-121.0,35.94,16.0,3077.0,628.0,1479.0,536.0,3.3724,114600.0,<1H OCEAN,327.23310823047063,239.94648202748206,2.7593283582089554,4.899681528662421
-120.79,36.06,29.0,1916.0,386.0,1019.0,314.0,2.4881,87500.0,<1H OCEAN,321.78324353429315,239.46118256808776,3.245222929936306,4.963730569948186
-120.51,35.91,39.0,768.0,162.0,264.0,118.0,5.3245,250000.0,INLAND,292.0518324595445,268.0779414282488,2.23728813559322,4.7407407407407405
-121.91,36.42,14.0,1078.0,261.0,382.0,171.0,3.7083,210000.0,NEAR OCEAN,424.4328163239369,157.28857229441388,2.2339181286549707,4.130268199233717
-121.84,36.25,20.0,958.0,245.0,590.0,189.0,2.6094,362500.0,NEAR OCEAN,408.14768399291677,177.1954743911906,3.121693121693122,3.910204081632653
-121.62,36.14,25.0,726.0,274.0,411.0,214.0,3.2375,450000.0,NEAR OCEAN,384.98417442826724,195.17705965585847,1.9205607476635513,2.6496350364963503
-121.87,36.55,20.0,10053.0,1768.0,3083.0,1621.0,5.1506,387500.0,NEAR OCEAN,430.5586654417431,144.64450561823026,1.9019123997532388,5.6860859728506785
-121.82,36.54,22.0,1746.0,363.0,886.0,364.0,5.5469,378800.0,<1H OCEAN,426.3961701624236,147.23300075260352,2.434065934065934,4.809917355371901
-121.77,36.53,18.0,2321.0,358.0,803.0,341.0,10.1854,426000.0,<1H OCEAN,422.24339697381737,149.9164378388141,2.3548387096774195,6.483240223463687
-121.84,36.52,18.0,3165.0,533.0,1312.0,434.0,6.5234,357400.0,NEAR OCEAN,426.37551308950805,148.69031886531542,3.0230414746543777,5.938086303939962
-121.88,36.49,28.0,2830.0,458.0,898.0,370.0,5.8142,500001.0,NEAR OCEAN,427.0829517228931,150.66613907337762,2.427027027027027,6.179039301310044
-121.92,36.57,42.0,3944.0,738.0,1374.0,598.0,4.174,394400.0,NEAR OCEAN,435.4284501539527,141.0988976446437,2.297658862876254,5.3441734417344176
-121.91,36.55,39.0,5468.0,834.0,1782.0,712.0,5.7248,398800.0,NEAR OCEAN,433.33772072643114,143.49038035923516,2.502808988764045,6.556354916067146
-121.92,36.54,33.0,5323.0,887.0,1670.0,740.0,3.9792,468000.0,NEAR OCEAN,433.34003315128524,144.27293023998126,2.2567567567567566,6.001127395715896
-121.92,36.56,40.0,2124.0,449.0,643.0,341.0,5.5164,369100.0,NEAR OCEAN,434.7305844403548,142.15608530001376,1.8856304985337244,4.7305122494432075
-121.94,36.55,30.0,2722.0,584.0,628.0,384.0,3.4048,487100.0,NEAR OCEAN,435.43020995102177,142.67645096131173,1.6354166666666667,4.660958904109589
-121.92,36.56,39.0,2144.0,538.0,749.0,419.0,2.7039,364000.0,NEAR OCEAN,434.7305844403548,142.15608530001376,1.7875894988066825,3.9851301115241635
-121.92,36.55,37.0,2190.0,419.0,490.0,300.0,3.7852,465800.0,NEAR OCEAN,434.0344426700208,143.2141022466849,1.6333333333333333,5.22673031026253
-121.92,36.55,44.0,3494.0,635.0,693.0,415.0,3.6,452800.0,NEAR OCEAN,434.0344426700208,143.2141022466849,1.6698795180722892,5.50236220472441
-121.92,36.55,52.0,2616.0,483.0,582.0,313.0,3.275,500001.0,NEAR OCEAN,434.0344426700208,143.2141022466849,1.8594249201277955,5.416149068322981
-121.95,36.61,31.0,1736.0,250.0,497.0,170.0,6.3835,407800.0,NEAR OCEAN,440.3102223433956,136.04331198820455,2.9235294117647057,6.944
-121.93,36.59,25.0,2201.0,353.0,622.0,295.0,5.0621,386500.0,NEAR OCEAN,437.52201078765563,138.70764491538642,2.1084745762711865,6.235127478753541
-121.95,36.6,32.0,3152.0,504.0,793.0,426.0,7.1198,469900.0,NEAR OCEAN,439.6091299702775,137.10330149052072,1.8615023474178405,6.253968253968254
-121.95,36.59,22.0,3553.0,530.0,1108.0,441.0,5.8505,417100.0,NEAR OCEAN,438.9097320631684,138.16410767724676,2.512471655328798,6.703773584905661
-121.94,36.58,23.0,4911.0,693.0,1480.0,606.0,6.777,500000.0,NEAR OCEAN,437.5165917620015,139.49289908538867,2.442244224422442,7.086580086580087
-121.94,36.57,28.0,3153.0,409.0,569.0,271.0,14.4113,500001.0,NEAR OCEAN,436.81941057048033,140.5532982781145,2.0996309963099633,7.709046454767726
-121.93,36.6,33.0,3455.0,683.0,1704.0,663.0,4.0154,225700.0,NEAR OCEAN,438.22379980737486,137.65095606369547,2.570135746606335,5.058565153733529
-121.92,36.61,29.0,3735.0,808.0,1873.0,757.0,3.1543,253800.0,NEAR OCEAN,438.236987419043,136.878824013976,2.474240422721268,4.622524752475248
-121.93,36.62,34.0,2351.0,,1063.0,428.0,3.725,278000.0,NEAR OCEAN,439.6324463255241,135.540230463437,2.4836448598130842,
-121.92,36.61,27.0,3044.0,661.0,1229.0,618.0,3.1359,268000.0,NEAR OCEAN,438.236987419043,136.878824013976,1.9886731391585761,4.605143721633888
-121.93,36.62,39.0,869.0,173.0,406.0,165.0,4.0313,253800.0,NEAR OCEAN,439.6324463255241,135.540230463437,2.4606060606060605,5.023121387283237
-121.92,36.62,52.0,974.0,190.0,403.0,181.0,4.3281,236500.0,NEAR OCEAN,438.9433493695396,135.82607595082175,2.226519337016575,5.126315789473685
-121.92,36.62,52.0,1001.0,191.0,425.0,184.0,3.7614,241700.0,NEAR OCEAN,438.9433493695396,135.82607595082175,2.3097826086956523,5.2408376963350785
-121.92,36.62,47.0,1811.0,401.0,948.0,375.0,3.0379,249300.0,NEAR OCEAN,438.9433493695396,135.82607595082175,2.528,4.516209476309227
-121.91,36.62,52.0,1431.0,300.0,657.0,293.0,3.2865,240100.0,<1H OCEAN,438.25504432848857,136.11708420727095,2.242320819112628,4.77
-121.92,36.62,52.0,867.0,199.0,391.0,187.0,2.6713,234600.0,NEAR OCEAN,438.9433493695396,135.82607595082175,2.090909090909091,4.35678391959799
-121.92,36.62,52.0,1410.0,303.0,578.0,285.0,2.5625,235400.0,NEAR OCEAN,438.9433493695396,135.82607595082175,2.0280701754385966,4.653465346534653
-121.92,36.62,52.0,728.0,161.0,313.0,142.0,3.4327,254500.0,NEAR OCEAN,438.9433493695396,135.82607595082175,2.204225352112676,4.521739130434782
-121.91,36.62,40.0,1292.0,271.0,504.0,230.0,2.475,258300.0,<1H OCEAN,438.25504432848857,136.11708420727095,2.1913043478260867,4.767527675276753
